Unnamed: 0.1,Unnamed: 0,iso_code,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths.1,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand
302,423031,OWID_WRL,World,2020-11-02,47020380.0,0.0,503805.857,1294007.0,0.0,0.0,5885.456,0.0,63.06,161.969,0.0,0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
303,423032,OWID_WRL,World,2020-11-03,47020380.0,0.0,503805.857,1294007.0,0.0,0.0,5885.456,0.0,63.06,161.969,0.0,0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
304,423033,OWID_WRL,World,2020-11-04,47020380.0,0.0,503805.857,1294007.0,0.0,0.0,5885.456,0.0,63.06,161.969,0.0,0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
305,423034,OWID_WRL,World,2020-11-05,47020380.0,0.0,503805.857,1294007.0,0.0,0.0,5885.456,0.0,63.06,161.969,0.0,0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
306,423035,OWID_WRL,World,2020-11-06,47020380.0,0.0,503805.857,1294007.0,0.0,0.0,5885.456,0.0,63.06,161.969,0.0,0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
307,423036,OWID_WRL,World,2020-11-07,47020380.0,0.0,503805.857,1294007.0,0.0,0.0,5885.456,0.0,63.06,161.969,0.0,0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
308,423037,OWID_WRL,World,2020-11-08,50877968.0,3857588.0,551084.0,1353058.0,59051.0,59051.0,6368.304,482.847,68.978,169.36,7.391,1.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
309,423038,OWID_WRL,World,2020-11-09,50877968.0,0.0,551084.0,1353058.0,0.0,0.0,6368.304,0.0,68.978,169.36,0.0,1.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
310,423039,OWID_WRL,World,2020-11-10,50877968.0,0.0,551084.0,1353058.0,0.0,0.0,6368.304,0.0,68.978,169.36,0.0,1.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
311,423040,OWID_WRL,World,2020-11-11,50877968.0,0.0,551084.0,1353058.0,0.0,0.0,6368.304,0.0,68.978,169.36,0.0,1.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
312,423041,OWID_WRL,World,2020-11-12,50877968.0,0.0,551084.0,1353058.0,0.0,0.0,6368.304,0.0,68.978,169.36,0.0,1.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
313,423042,OWID_WRL,World,2020-11-13,50877968.0,0.0,551084.0,1353058.0,0.0,0.0,6368.304,0.0,68.978,169.36,0.0,1.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
314,423043,OWID_WRL,World,2020-11-14,50877968.0,0.0,551084.0,1353058.0,0.0,0.0,6368.304,0.0,68.978,169.36,0.0,1.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
315,423044,OWID_WRL,World,2020-11-15,54927215.0,4049247.0,578463.857,1418480.0,65422.0,65422.0,6875.141,506.837,72.405,177.549,8.189,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
316,423045,OWID_WRL,World,2020-11-16,54927215.0,0.0,578463.857,1418480.0,0.0,0.0,6875.141,0.0,72.405,177.549,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
317,423046,OWID_WRL,World,2020-11-17,54927215.0,0.0,578463.857,1418480.0,0.0,0.0,6875.141,0.0,72.405,177.549,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
318,423047,OWID_WRL,World,2020-11-18,54927215.0,0.0,578463.857,1418480.0,0.0,0.0,6875.141,0.0,72.405,177.549,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
319,423048,OWID_WRL,World,2020-11-19,54927215.0,0.0,578463.857,1418480.0,0.0,0.0,6875.141,0.0,72.405,177.549,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
320,423049,OWID_WRL,World,2020-11-20,54927215.0,0.0,578463.857,1418480.0,0.0,0.0,6875.141,0.0,72.405,177.549,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
321,423050,OWID_WRL,World,2020-11-21,54927215.0,0.0,578463.857,1418480.0,0.0,0.0,6875.141,0.0,72.405,177.549,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
322,423051,OWID_WRL,World,2020-11-22,59038028.0,4110813.0,587259.0,1491955.0,73535.0,73535.0,7389.684,514.543,73.506,186.745,9.204,1.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
323,423052,OWID_WRL,World,2020-11-23,59038028.0,0.0,587259.0,1491955.0,0.0,0.0,7389.684,0.0,73.506,186.745,0.0,1.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
324,423053,OWID_WRL,World,2020-11-24,59038028.0,0.0,587259.0,1491955.0,0.0,0.0,7389.684,0.0,73.506,186.745,0.0,1.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
325,423054,OWID_WRL,World,2020-11-25,59038028.0,0.0,587259.0,1491955.0,0.0,0.0,7389.684,0.0,73.506,186.745,0.0,1.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
326,423055,OWID_WRL,World,2020-11-26,59038028.0,0.0,587259.0,1491955.0,0.0,0.0,7389.684,0.0,73.506,186.745,0.0,1.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
327,423056,OWID_WRL,World,2020-11-27,59038028.0,0.0,587259.0,1491955.0,0.0,0.0,7389.684,0.0,73.506,186.745,0.0,1.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
328,423057,OWID_WRL,World,2020-11-28,59038028.0,0.0,587259.0,1491955.0,0.0,0.0,7389.684,0.0,73.506,186.745,0.0,1.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
329,423058,OWID_WRL,World,2020-11-29,63060175.0,4022147.0,574592.429,1568132.0,76177.0,76177.0,7893.129,503.445,71.921,196.28,9.535,1.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
330,423059,OWID_WRL,World,2020-11-30,63060175.0,0.0,574592.429,1568132.0,0.0,0.0,7893.129,0.0,71.921,196.28,0.0,1.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
331,423060,OWID_WRL,World,2020-12-01,63060175.0,0.0,574592.429,1568132.0,0.0,0.0,7893.129,0.0,71.921,196.28,0.0,1.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
332,423061,OWID_WRL,World,2020-12-02,63060175.0,0.0,574592.429,1568132.0,0.0,0.0,7893.129,0.0,71.921,196.28,0.0,1.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705
333,423062,OWID_WRL,World,2020-12-03,63060175.0,0.0,574592.429,1568132.0,0.0,0.0,7893.129,0.0,71.921,196.28,0.0,1.362,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.705
334,423063,OWID_WRL,World,2020-12-04,63060175.0,0.0,574592.429,1568132.0,0.0,0.0,7893.129,0.0,71.921,196.28,0.0,1.362,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.705
335,423064,OWID_WRL,World,2020-12-05,63060175.0,0.0,574592.429,1568132.0,0.0,0.0,7893.129,0.0,71.921,196.28,0.0,1.362,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.705
336,423065,OWID_WRL,World,2020-12-06,67261014.0,4200839.0,600119.857,1647577.0,79445.0,79445.0,8418.94,525.811,75.116,206.224,9.944,1.421,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.705
337,423066,OWID_WRL,World,2020-12-07,67261014.0,0.0,600119.857,1647577.0,0.0,0.0,8418.94,0.0,75.116,206.224,0.0,1.421,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.705
338,423067,OWID_WRL,World,2020-12-08,67261014.0,0.0,600119.857,1647577.0,0.0,0.0,8418.94,0.0,75.116,206.224,0.0,1.421,7.0,7.0,,1.0,1.0,0.0,0.0,,1.0,0.0,2.705
339,423068,OWID_WRL,World,2020-12-09,67261014.0,0.0,600119.857,1647577.0,0.0,0.0,8418.94,0.0,75.116,206.224,0.0,1.421,9.0,9.0,,1.0,1.0,0.0,0.0,,1.0,0.0,2.705
340,423069,OWID_WRL,World,2020-12-10,67261014.0,0.0,600119.857,1647577.0,0.0,0.0,8418.94,0.0,75.116,206.224,0.0,1.421,10.0,10.0,,1.0,1.0,0.0,0.0,,1.0,0.0,2.705
341,423070,OWID_WRL,World,2020-12-11,67261014.0,0.0,600119.857,1647577.0,0.0,0.0,8418.94,0.0,75.116,206.224,0.0,1.421,14.0,14.0,,4.0,1.0,0.0,0.0,,1.0,0.0,2.705
342,423071,OWID_WRL,World,2020-12-12,67261014.0,0.0,600119.857,1647577.0,0.0,0.0,8418.94,0.0,75.116,206.224,0.0,1.421,15.0,15.0,,1.0,1.0,0.0,0.0,,1.0,0.0,2.705
343,423072,OWID_WRL,World,2020-12-13,71655492.0,4394478.0,627782.571,1730039.0,82462.0,82462.0,8968.989,550.049,78.578,216.546,10.322,1.475,45635.0,36832.0,9669.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.705
344,423073,OWID_WRL,World,2020-12-14,71655492.0,0.0,627782.571,1730039.0,0.0,0.0,8968.989,0.0,78.578,216.546,0.0,1.475,50488.0,41485.0,9833.0,4849.0,4849.0,0.0,0.0,0.0,4649.0,0.0,2.705
345,423074,OWID_WRL,World,2020-12-15,71655492.0,0.0,627782.571,1730039.0,0.0,0.0,8968.989,0.0,78.578,216.546,0.0,1.475,1627597.0,117127.0,10161.0,48607.0,27088.0,0.02,0.0,0.0,26255.0,0.0,2.705
346,423075,OWID_WRL,World,2020-12-16,71655492.0,0.0,627782.571,1730039.0,0.0,0.0,8968.989,0.0,78.578,216.546,0.0,1.475,1790055.0,274949.0,10679.0,353315.0,263331.0,0.02,0.0,0.0,73730.0,0.001,2.705
347,423076,OWID_WRL,World,2020-12-17,71655492.0,0.0,627782.571,1730039.0,0.0,0.0,8968.989,0.0,78.578,216.546,0.0,1.475,2069558.0,547460.0,11505.0,470360.0,315316.0,0.03,0.01,0.0,124493.0,0.002,2.705
348,423077,OWID_WRL,World,2020-12-18,71655492.0,0.0,627782.571,1730039.0,0.0,0.0,8968.989,0.0,78.578,216.546,0.0,1.475,2494642.0,963074.0,12831.0,615939.0,375520.0,0.03,0.01,0.0,183467.0,0.002,2.705
349,423078,OWID_WRL,World,2020-12-19,71655492.0,0.0,627782.571,1730039.0,0.0,0.0,8968.989,0.0,78.578,216.546,0.0,1.475,2680012.0,1144025.0,13994.0,376155.0,375568.0,0.03,0.01,0.0,183538.0,0.002,2.705
350,423079,OWID_WRL,World,2020-12-20,76197924.0,4542432.0,648918.857,1815729.0,85690.0,85690.0,9537.558,568.568,81.224,227.272,10.726,1.532,2795481.0,1257205.0,14817.0,306325.0,371979.0,0.04,0.02,0.0,180269.0,0.002,2.705
351,423080,OWID_WRL,World,2020-12-21,76197924.0,0.0,648918.857,1815729.0,0.0,0.0,9537.558,0.0,81.224,227.272,0.0,1.532,3215373.0,1669410.0,16491.0,610749.0,436158.0,0.04,0.02,0.0,243379.0,0.003,2.705
352,423081,OWID_WRL,World,2020-12-22,76197924.0,0.0,648918.857,1815729.0,0.0,0.0,9537.558,0.0,81.224,227.272,0.0,1.532,3740628.0,2185332.0,19508.0,692613.0,504018.0,0.05,0.03,0.0,310115.0,0.004,2.705
353,423082,OWID_WRL,World,2020-12-23,76197924.0,0.0,648918.857,1815729.0,0.0,0.0,9537.558,0.0,81.224,227.272,0.0,1.532,4429956.0,2862475.0,22774.0,907215.0,584780.0,0.06,0.04,0.0,388439.0,0.005,2.705
354,423083,OWID_WRL,World,2020-12-24,76197924.0,0.0,648918.857,1815729.0,0.0,0.0,9537.558,0.0,81.224,227.272,0.0,1.532,4726281.0,3153767.0,24022.0,549778.0,602632.0,0.06,0.04,0.0,406575.0,0.005,2.705
355,423084,OWID_WRL,World,2020-12-25,76197924.0,0.0,648918.857,1815729.0,0.0,0.0,9537.558,0.0,81.224,227.272,0.0,1.532,4785956.0,3213237.0,24160.0,318064.0,553665.0,0.06,0.04,0.0,358934.0,0.005,2.705
356,423085,OWID_WRL,World,2020-12-26,76197924.0,0.0,648918.857,1815729.0,0.0,0.0,9537.558,0.0,81.224,227.272,0.0,1.532,4966723.0,3390384.0,25230.0,439875.0,553346.0,0.06,0.04,0.0,358728.0,0.004,2.705
357,423086,OWID_WRL,World,2020-12-27,80316045.0,4118121.0,588303.0,1897520.0,81791.0,81791.0,10053.016,515.458,73.637,237.509,10.238,1.463,5221365.0,3642098.0,26045.0,467649.0,574104.0,0.07,0.05,0.0,379314.0,0.005,2.705
358,423087,OWID_WRL,World,2020-12-28,80316045.0,0.0,588303.0,1897520.0,0.0,0.0,10053.016,0.0,73.637,237.509,0.0,1.463,6004620.0,4406412.0,30543.0,1032036.0,657034.0,0.08,0.06,0.0,461153.0,0.006,2.705
359,423088,OWID_WRL,World,2020-12-29,80316045.0,0.0,588303.0,1897520.0,0.0,0.0,10053.016,0.0,73.637,237.509,0.0,1.463,7006493.0,5388293.0,36076.0,1245524.0,754975.0,0.09,0.07,0.0,550248.0,0.007,2.705
360,423089,OWID_WRL,World,2020-12-30,80316045.0,0.0,588303.0,1897520.0,0.0,0.0,10053.016,0.0,73.637,237.509,0.0,1.463,8176370.0,6537437.0,43813.0,1422436.0,854670.0,0.1,0.08,0.0,648722.0,0.008,2.705
361,423090,OWID_WRL,World,2020-12-31,80316045.0,0.0,588303.0,1897520.0,0.0,0.0,10053.016,0.0,73.637,237.509,0.0,1.463,11879999.0,7230216.0,47384.0,974660.0,895090.0,0.15,0.09,0.0,688157.0,0.009,2.705
362,423091,OWID_WRL,World,2021-01-01,80316045.0,0.0,588303.0,1897520.0,0.0,0.0,10053.016,0.0,73.637,237.509,0.0,1.463,12150154.0,7486842.0,56752.0,845069.0,950151.0,0.15,0.09,0.0,696677.0,0.009,2.705
363,423092,OWID_WRL,World,2021-01-02,80316045.0,0.0,588303.0,1897520.0,0.0,0.0,10053.016,0.0,73.637,237.509,0.0,1.463,13342278.0,8669537.0,59874.0,1049240.0,1033715.0,0.17,0.11,0.0,734714.0,0.009,2.705
364,423093,OWID_WRL,World,2021-01-03,84562686.0,4246641.0,606663.0,1983819.0,86299.0,86299.0,10584.56,531.544,75.935,248.311,10.802,1.543,13742877.0,9061471.0,62473.0,918138.0,1082689.0,0.17,0.11,0.0,738382.0,0.009,2.705
365,423094,OWID_WRL,World,2021-01-04,84562686.0,0.0,606663.0,1983819.0,0.0,0.0,10584.56,0.0,75.935,248.311,0.0,1.543,14887766.0,10146149.0,108225.0,1619129.0,1177261.0,0.19,0.13,0.0,779428.0,0.01,2.705
366,423095,OWID_WRL,World,2021-01-05,84562686.0,0.0,606663.0,1983819.0,0.0,0.0,10584.56,0.0,75.935,248.311,0.0,1.543,17011303.0,11340889.0,196872.0,1867617.0,1309109.0,0.21,0.14,0.0,854847.0,0.011,2.705
367,423096,OWID_WRL,World,2021-01-06,84562686.0,0.0,606663.0,1983819.0,0.0,0.0,10584.56,0.0,75.935,248.311,0.0,1.543,18557017.0,12553685.0,372368.0,2043610.0,1403579.0,0.23,0.16,0.0,849070.0,0.011,2.705
368,423097,OWID_WRL,World,2021-01-07,84562686.0,0.0,606663.0,1983819.0,0.0,0.0,10584.56,0.0,75.935,248.311,0.0,1.543,20327317.0,13954183.0,657591.0,2287887.0,1585915.0,0.25,0.17,0.01,930763.0,0.012,2.705
369,423098,OWID_WRL,World,2021-01-08,84562686.0,0.0,606663.0,1983819.0,0.0,0.0,10584.56,0.0,75.935,248.311,0.0,1.543,22377054.0,15554030.0,1027223.0,2386916.0,1797107.0,0.28,0.2,0.01,1079650.0,0.014,2.705
370,423099,OWID_WRL,World,2021-01-09,84562686.0,0.0,606663.0,1983819.0,0.0,0.0,10584.56,0.0,75.935,248.311,0.0,1.543,27803986.0,16219839.0,1158568.0,1524899.0,1868570.0,0.35,0.2,0.01,1122006.0,0.014,2.705
371,423100,OWID_WRL,World,2021-01-10,89570304.0,5007618.0,715374.0,2076170.0,92351.0,92351.0,11211.354,626.795,89.542,259.87,11.559,1.651,31039577.0,19752805.0,1875911.0,913119.0,1848376.0,0.39,0.25,0.02,1122577.0,0.014,2.705
372,423101,OWID_WRL,World,2021-01-11,89570304.0,0.0,715374.0,2076170.0,0.0,0.0,11211.354,0.0,89.542,259.87,0.0,1.651,32904098.0,21143552.0,2243133.0,2131690.0,2047144.0,0.41,0.27,0.03,1346348.0,0.017,2.705
373,423102,OWID_WRL,World,2021-01-12,89570304.0,0.0,715374.0,2076170.0,0.0,0.0,11211.354,0.0,89.542,259.87,0.0,1.651,35064121.0,22797548.0,2614054.0,2513496.0,2123082.0,0.44,0.29,0.03,1412625.0,0.018,2.705
374,423103,OWID_WRL,World,2021-01-13,89570304.0,0.0,715374.0,2076170.0,0.0,0.0,11211.354,0.0,89.542,259.87,0.0,1.651,38796819.0,25040150.0,2963037.0,2903170.0,2244181.0,0.49,0.31,0.04,1534611.0,0.019,2.705
375,423104,OWID_WRL,World,2021-01-14,89570304.0,0.0,715374.0,2076170.0,0.0,0.0,11211.354,0.0,89.542,259.87,0.0,1.651,41700722.0,27293380.0,3183134.0,3806606.0,2673222.0,0.52,0.34,0.04,1647417.0,0.021,2.705
376,423105,OWID_WRL,World,2021-01-15,89570304.0,0.0,715374.0,2076170.0,0.0,0.0,11211.354,0.0,89.542,259.87,0.0,1.651,44729380.0,29663683.0,3356989.0,3699301.0,2806536.0,0.56,0.37,0.04,1736364.0,0.022,2.705
377,423106,OWID_WRL,World,2021-01-16,89570304.0,0.0,715374.0,2076170.0,0.0,0.0,11211.354,0.0,89.542,259.87,0.0,1.651,46540895.0,31064875.0,3461696.0,2664287.0,3001384.0,0.58,0.39,0.04,1977221.0,0.025,2.705
378,423107,OWID_WRL,World,2021-01-17,94423623.0,4853319.0,693331.286,2177140.0,100970.0,100970.0,11818.835,607.481,86.783,272.509,12.638,1.805,47744484.0,31961235.0,3620392.0,1947539.0,2970361.0,0.6,0.4,0.05,1911731.0,0.024,2.705
379,423108,OWID_WRL,World,2021-01-18,94423623.0,0.0,693331.286,2177140.0,0.0,0.0,11818.835,0.0,86.783,272.509,0.0,1.805,50163872.0,33751835.0,4016112.0,3137814.0,3094675.0,0.63,0.42,0.05,1971009.0,0.025,2.705
380,423109,OWID_WRL,World,2021-01-19,94423623.0,0.0,693331.286,2177140.0,0.0,0.0,11818.835,0.0,86.783,272.509,0.0,1.805,53142395.0,35905982.0,4599087.0,3906628.0,3255448.0,0.67,0.45,0.06,2041626.0,0.026,2.705
381,423110,OWID_WRL,World,2021-01-20,94423623.0,0.0,693331.286,2177140.0,0.0,0.0,11818.835,0.0,86.783,272.509,0.0,1.805,61438943.0,38276790.0,5297991.0,4213974.0,3408384.0,0.77,0.48,0.07,2085748.0,0.026,2.705
382,423111,OWID_WRL,World,2021-01-21,94423623.0,0.0,693331.286,2177140.0,0.0,0.0,11818.835,0.0,86.783,272.509,0.0,1.805,64965483.0,41026136.0,5888757.0,5048653.0,3568737.0,0.81,0.51,0.07,2145245.0,0.027,2.705
383,423112,OWID_WRL,World,2021-01-22,94423623.0,0.0,693331.286,2177140.0,0.0,0.0,11818.835,0.0,86.783,272.509,0.0,1.805,69163172.0,44567760.0,6324009.0,5200058.0,3761982.0,0.87,0.56,0.08,2265470.0,0.028,2.705
384,423113,OWID_WRL,World,2021-01-23,94423623.0,0.0,693331.286,2177140.0,0.0,0.0,11818.835,0.0,86.783,272.509,0.0,1.805,71556766.0,46429042.0,6630719.0,3805241.0,3910322.0,0.9,0.58,0.08,2308589.0,0.029,2.705
385,423114,OWID_WRL,World,2021-01-24,98650747.0,4227124.0,603874.857,2280859.0,103719.0,103719.0,12347.937,529.102,75.586,285.491,12.982,1.855,73086426.0,47522565.0,6966580.0,2762867.0,4011932.0,0.92,0.6,0.09,2309357.0,0.029,2.705
386,423115,OWID_WRL,World,2021-01-25,98650747.0,0.0,603874.857,2280859.0,0.0,0.0,12347.937,0.0,75.586,285.491,0.0,1.855,76342685.0,49755657.0,7835812.0,4703837.0,4235870.0,0.96,0.62,0.1,2393615.0,0.03,2.705
387,423116,OWID_WRL,World,2021-01-26,98650747.0,0.0,603874.857,2280859.0,0.0,0.0,12347.937,0.0,75.586,285.491,0.0,1.855,87629011.0,52018768.0,8835291.0,4978888.0,4388694.0,1.1,0.65,0.11,2401649.0,0.03,2.705
388,423117,OWID_WRL,World,2021-01-27,98650747.0,0.0,603874.857,2280859.0,0.0,0.0,12347.937,0.0,75.586,285.491,0.0,1.855,91670041.0,54793488.0,9866702.0,4507705.0,4449641.0,1.15,0.69,0.12,2459745.0,0.031,2.705
389,423118,OWID_WRL,World,2021-01-28,98650747.0,0.0,603874.857,2280859.0,0.0,0.0,12347.937,0.0,75.586,285.491,0.0,1.855,96254812.0,57974809.0,10903396.0,5046439.0,4459727.0,1.21,0.73,0.14,2534185.0,0.032,2.705
390,423119,OWID_WRL,World,2021-01-29,98650747.0,0.0,603874.857,2280859.0,0.0,0.0,12347.937,0.0,75.586,285.491,0.0,1.855,101106682.0,61400148.0,11899034.0,5112049.0,4488267.0,1.27,0.77,0.15,2558980.0,0.032,2.705
391,423120,OWID_WRL,World,2021-01-30,98650747.0,0.0,603874.857,2280859.0,0.0,0.0,12347.937,0.0,75.586,285.491,0.0,1.855,103957323.0,63438257.0,12412778.0,3317016.0,4415554.0,1.3,0.8,0.16,2595301.0,0.033,2.705
392,423121,OWID_WRL,World,2021-01-31,102386678.0,3735931.0,533704.429,2381520.0,100661.0,100661.0,12815.557,467.62,66.803,298.091,12.6,1.8,107043909.0,64518722.0,12878434.0,2094395.0,4303913.0,1.34,0.81,0.16,2603817.0,0.033,2.705
393,423122,OWID_WRL,World,2021-02-01,102386678.0,0.0,533704.429,2381520.0,0.0,0.0,12815.557,0.0,66.803,298.091,0.0,1.8,110459207.0,66566580.0,13874550.0,5986553.0,4477055.0,1.39,0.83,0.17,2568171.0,0.032,2.705
394,423123,OWID_WRL,World,2021-02-02,102386678.0,0.0,533704.429,2381520.0,0.0,0.0,12815.557,0.0,66.803,298.091,0.0,1.8,114250852.0,68865902.0,15050337.0,6438373.0,4666871.0,1.43,0.86,0.19,2581768.0,0.032,2.705
395,423124,OWID_WRL,World,2021-02-03,102386678.0,0.0,533704.429,2381520.0,0.0,0.0,12815.557,0.0,66.803,298.091,0.0,1.8,126242153.0,71858349.0,16467896.0,7446091.0,5080695.0,1.58,0.9,0.21,2621335.0,0.033,2.705
396,423125,OWID_WRL,World,2021-02-04,102386678.0,0.0,533704.429,2381520.0,0.0,0.0,12815.557,0.0,66.803,298.091,0.0,1.8,131583225.0,75259149.0,17995832.0,7115259.0,5364325.0,1.65,0.94,0.23,2641477.0,0.033,2.705
397,423126,OWID_WRL,World,2021-02-05,102386678.0,0.0,533704.429,2381520.0,0.0,0.0,12815.557,0.0,66.803,298.091,0.0,1.8,137277568.0,79026522.0,19596011.0,6800581.0,5604150.0,1.72,0.99,0.25,2637718.0,0.033,2.705
398,423127,OWID_WRL,World,2021-02-06,102386678.0,0.0,533704.429,2381520.0,0.0,0.0,12815.557,0.0,66.803,298.091,0.0,1.8,140491592.0,81228010.0,20291179.0,4996068.0,5842805.0,1.76,1.02,0.25,2647184.0,0.033,2.705
399,423128,OWID_WRL,World,2021-02-07,105552157.0,3165479.0,452211.286,2470812.0,89292.0,89292.0,13211.774,396.217,56.602,309.267,11.177,1.597,142146515.0,82188028.0,20845428.0,3177125.0,5996320.0,1.78,1.03,0.26,2625213.0,0.033,2.705
400,423129,OWID_WRL,World,2021-02-08,105552157.0,0.0,452211.286,2470812.0,0.0,0.0,13211.774,0.0,56.602,309.267,0.0,1.597,145955106.0,84585294.0,21986829.0,5722793.0,5957847.0,1.83,1.06,0.28,2703675.0,0.034,2.705
401,423130,OWID_WRL,World,2021-02-09,105552157.0,0.0,452211.286,2470812.0,0.0,0.0,13211.774,0.0,56.602,309.267,0.0,1.597,159940564.0,87542104.0,23443005.0,6414581.0,5956519.0,2.01,1.1,0.29,2787989.0,0.035,2.705
402,423131,OWID_WRL,World,2021-02-10,105552157.0,0.0,452211.286,2470812.0,0.0,0.0,13211.774,0.0,56.602,309.267,0.0,1.597,165410169.0,90956618.0,25097589.0,6394255.0,5819298.0,2.07,1.14,0.31,2859314.0,0.036,2.705
403,423132,OWID_WRL,World,2021-02-11,105552157.0,0.0,452211.286,2470812.0,0.0,0.0,13211.774,0.0,56.602,309.267,0.0,1.597,171002424.0,94438452.0,26889472.0,6607262.0,5750021.0,2.14,1.18,0.34,2895963.0,0.036,2.705
404,423133,OWID_WRL,World,2021-02-12,105552157.0,0.0,452211.286,2470812.0,0.0,0.0,13211.774,0.0,56.602,309.267,0.0,1.597,177751985.0,101265068.0,29222537.0,7294397.0,5818669.0,2.23,1.27,0.37,2956887.0,0.037,2.705
405,423134,OWID_WRL,World,2021-02-13,105552157.0,0.0,452211.286,2470812.0,0.0,0.0,13211.774,0.0,56.602,309.267,0.0,1.597,181641000.0,103742981.0,30226214.0,4591586.0,5755611.0,2.28,1.3,0.38,3131618.0,0.039,2.705
406,423135,OWID_WRL,World,2021-02-14,108272971.0,2720814.0,388687.714,2552308.0,81496.0,81496.0,13552.333,340.559,48.651,319.468,10.201,1.457,183772607.0,105100567.0,30924321.0,3060350.0,5733705.0,2.3,1.32,0.39,3144757.0,0.039,2.705
407,423136,OWID_WRL,World,2021-02-15,108272971.0,0.0,388687.714,2552308.0,0.0,0.0,13552.333,0.0,48.651,319.468,0.0,1.457,188289098.0,107985669.0,32177462.0,4869569.0,5608445.0,2.36,1.35,0.4,3154935.0,0.04,2.705
408,423137,OWID_WRL,World,2021-02-16,108272971.0,0.0,388687.714,2552308.0,0.0,0.0,13552.333,0.0,48.651,319.468,0.0,1.457,193243643.0,110856771.0,33902848.0,5942300.0,5543842.0,2.42,1.39,0.43,3171396.0,0.04,2.705
409,423138,OWID_WRL,World,2021-02-17,108272971.0,0.0,388687.714,2552308.0,0.0,0.0,13552.333,0.0,48.651,319.468,0.0,1.457,199042884.0,114441218.0,35860839.0,6714292.0,5590784.0,2.5,1.43,0.45,3166421.0,0.04,2.705
